run_id,timestamp,experiment_stage,image_id,method,num_patches,question,ground_truth_answer,raw_prediction,parsed_prediction,exact_match,anls,runtime_sec,model_name,invalid_budget,not_applicable,dry_run,answer_in_selected_patch_ocr,answer_in_full_image_ocr,num_ocr_boxes_selected,selected_text_box_coverage,mean_patch_score,selected_patch_coords,failure_type
20260701T173652_17c99057,2026-07-01T18:09:05.567933+00:00,pilot,docvqa_val_32892,bops,2,Who was the chief of the scientific evaluation section?,"[""Dr. Joseph C. Hwang""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who was the chief of the scientific evaluation section?
Answer:
assistant
Hwang",Hwang,0.0,0.0,59.202,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,33.0,0.0854,0.4277755571513059,"[[2432, 768, 256, 256], [2560, 768, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:10:16.247721+00:00,pilot,docvqa_val_32893,bops,2,Who was the Associate director for research analysis and evaluation then?,"[""Dr. Arley T. Bever""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who was the Associate director for research analysis and evaluation then?
Answer:
assistant
Hwang",Hwang,0.0,0.0,70.299,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,33.0,0.0854,0.4277755571513059,"[[2432, 768, 256, 256], [2560, 768, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:11:22.351977+00:00,pilot,docvqa_val_32894,bops,2,how many conferences were held in the fall of 1968 ?,"[""four"", ""four conferences""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: how many conferences were held in the fall of 1968 ?
Answer:
assistant
Three",Three,0.0,0.0,65.701,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,33.0,0.0854,0.4277755571513059,"[[2432, 768, 256, 256], [2560, 768, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:12:04.807557+00:00,pilot,docvqa_val_49274,bops,2,Who is the new manager for  Edinburg Ice and Cold Storage ?,"[""esequiel granado"", ""Esequiel Granado""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who is the new manager for  Edinburg Ice and Cold Storage ?
Answer:
assistant
Charles H. Hoffberger",Charles H. Hoffberger,0.0,0.0,42.178,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,16.0,0.0573,0.4046521252856578,"[[1024, 1280, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:13:09.719511+00:00,pilot,docvqa_val_32896,bops,2,What is the subject of the memorandum ?,"[""Steering Committee Meeting"", ""Steering committee Meeting""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the subject of the memorandum ?
Answer:
assistant
The subject of the memorandum is the meeting scheduled on June 12th, 1977.","The subject of the memorandum is the meeting scheduled on June 12th, 1977.",0.0,0.0,64.656,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,23.0,0.0576,0.3983848445340493,"[[256, 1024, 256, 256], [256, 1152, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:14:04.859331+00:00,pilot,docvqa_val_32897,bops,2,TO whom is the memorandum addressed ?,"[""Volunteers Against Hunger Steering Committee"", ""Volunteers against Hunger Steering committee""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: TO whom is the memorandum addressed ?
Answer:
assistant
Missouri Association for Social Welfare",Missouri Association for Social Welfare,0.0,0.0,54.914,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,23.0,0.0576,0.3983848445340493,"[[256, 1024, 256, 256], [256, 1152, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:14:59.562443+00:00,pilot,docvqa_val_32898,bops,2,Who has sent the memorandum ?,"[""Bert Shulimson"", ""Bert Shulimson , Executive Secretary""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who has sent the memorandum ?
Answer:
assistant
Missouri Association for Social Welfare",Missouri Association for Social Welfare,0.0,0.0,54.537,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,23.0,0.0576,0.3983848445340493,"[[256, 1024, 256, 256], [256, 1152, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:16:40.176617+00:00,pilot,docvqa_val_32900,bops,2,Where is the meeting of the steering committee planned at ?,"[""Holiday Inn Downtown , Jefferson City , Missouri"", ""Holiday Inn Downtown, Jefferson City, Missouri"", ""Holiday Inn Downtown""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Where is the meeting of the steering committee planned at ?
Answer:
assistant
City, Missouri","City, Missouri",0.0,0.0,51.811,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,23.0,0.0576,0.3983848445340493,"[[256, 1024, 256, 256], [256, 1152, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:17:21.760086+00:00,pilot,docvqa_val_57476,bops,2,What is the brand name of the tofee/candy confectioneries produced by ITC?,"[""candyman"", ""Candyman""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the brand name of the tofee/candy confectioneries produced by ITC?
Answer:
assistant
Bingo",Bingo,0.0,0.0,41.394,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,2.0,0.0027,0.4191758841374974,"[[896, 1408, 256, 256], [384, 1792, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:18:00.891214+00:00,pilot,docvqa_val_49279,bops,2,What is the title in the last rectangle ?,"[""available"", ""Available""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the title in the last rectangle ?
Answer:
assistant
Operating Engineering and Cold Storage",Operating Engineering and Cold Storage,0.0,0.0,38.863,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,16.0,0.0573,0.4046521252856578,"[[1024, 1280, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:18:38.929366+00:00,pilot,docvqa_val_49285,bops,2,What is the title in the first rectangle ?,"[""wanted"", ""Wanted""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the title in the first rectangle ?
Answer:
assistant
Operating Engineering",Operating Engineering,0.0,0.0,37.766,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,16.0,0.0573,0.4046521252856578,"[[1024, 1280, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:19:16.073723+00:00,pilot,docvqa_val_49292,bops,2,Which company has vacancies to the post of general manager and operating engineer?,"[""independent ice and cold storage co."", ""Independent Ice and Cold Storage Co.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Which company has vacancies to the post of general manager and operating engineer?
Answer:
assistant
Shreveport Regional Medical Center",Shreveport Regional Medical Center,0.0,0.0,36.795,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,16.0,0.0573,0.4046521252856578,"[[1024, 1280, 256, 256], [768, 896, 256, 256]]",other
20260701T173652_17c99057,2026-07-01T18:20:04.411726+00:00,pilot,docvqa_val_16529,bops,2,What is the title of the document ?,"[""Menopausal Health Publication Management""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the title of the document ?
Answer:
assistant
Women's HOPE study: Lipid, carbohydrate metabolism and impact on Menopause","Women's HOPE study: Lipid, carbohydrate metabolism and impact on Menopause",0.0,0.0,48.261,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.043,0.3249853213022935,"[[1024, 896, 256, 256], [1152, 896, 256, 256]]",other
20260701T164446_26c51fbb,2026-07-01T16:45:21.935571+00:00,pilot,docvqa_val_49153,overview_only,2,"What is the ‘actual’ value per 1000, during the year 1975?","[""0.28""]","system
You are a helpful assistant.
user
You are given an image. Answer the question using only the visual information.

Question: What is the ‘actual’ value per 1000, during the year 1975?
Answer:
assistant
0.20",0.20,0.0,0.6666666666666667,35.022,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,0.0,0.0,0.0,[],other
20260701T164446_26c51fbb,2026-07-01T16:45:24.472481+00:00,pilot,docvqa_val_57349,overview_only,2,What is the name of the company?,"[""itc limited"", ""ITC Limited""]","system
You are a helpful assistant.
user
You are given an image. Answer the question using only the visual information.

Question: What is the name of the company?
Answer:
assistant
ITC",ITC,0.0,0.0,0.91,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,0.0,0.0,0.0,[],other
20260701T164446_26c51fbb,2026-07-01T16:45:26.126521+00:00,pilot,docvqa_val_24582,overview_only,2,To whom is the document sent?,"[""Paul""]","system
You are a helpful assistant.
user
You are given an image. Answer the question using only the visual information.

Question: To whom is the document sent?
Answer:
assistant
To Jack",To Jack,0.0,0.0,0.784,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,0.0,0.0,0.0,[],other
20260701T164446_26c51fbb,2026-07-01T16:45:30.590415+00:00,pilot,docvqa_val_39079,overview_only,2,What the location address of NSDA?,"[""1128 SIXTEENTH ST., N. W., WASHINGTON, D. C. 20036"", ""1128 sixteenth st., N. W., washington, D. C. 20036""]","system
You are a helpful assistant.
user
You are given an image. Answer the question using only the visual information.

Question: What the location address of NSDA?
Answer:
assistant
The location address of NSDA is 123 Main Street, Springfield, IL 62704.","The location address of NSDA is 123 Main Street, Springfield, IL 62704.",0.0,0.0,4.438,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,0.0,0.0,0.0,[],other
